"ANSICODE","HYDROID","FULLNAME","MTFCC","ALAND","AWATER","INTPTLAT","INTPTLON"
NA,"1101747189343",NA,"H2030",0,3121,"+38.4365634","-77.9648633"
NA,"1101747189362",NA,"H2030",0,1040,"+38.3618372","-77.9694975"
NA,"1101747189912",NA,"H2030",0,11142,"+38.4540385","-77.9438025"
NA,"1101747189363",NA,"H2030",0,1925,"+38.3587322","-77.9656421"
NA,"1101747189780",NA,"H2030",0,8235,"+38.3972929","-77.7321927"
NA,"1101747189386",NA,"H2030",0,1929,"+38.5082259","-77.8296431"
NA,"1101747189395",NA,"H2030",0,1538,"+38.4703374","-77.9485301"
NA,"1101747189534",NA,"H2030",0,935,"+38.5399614","-77.8626426"
NA,"1101747189545",NA,"H2030",0,903,"+38.5143646","-77.8085574"
NA,"1101747189562",NA,"H2030",0,771,"+38.5131368","-77.9469115"
NA,"1101747189565",NA,"H2030",0,543,"+38.4924993","-77.8199694"
NA,"1101747189566",NA,"H2030",0,304,"+38.5023591","-77.8865987"
NA,"1101747189571",NA,"H2030",0,885,"+38.5078726","-77.9494194"
NA,"1101747189575",NA,"H2030",0,200,"+38.5017090","-77.9331011"
NA,"1101747189601",NA,"H2030",0,226,"+38.4535076","-77.8491078"
NA,"1101747189618",NA,"H2030",0,2283,"+38.4613425","-77.9235583"
NA,"1101747189634",NA,"H2030",0,2220,"+38.4405513","-77.9152979"
NA,"1101747189663",NA,"H2030",0,3066,"+38.3973870","-77.7130812"
NA,"1101747189687",NA,"H2030",0,323,"+38.4088308","-78.0018496"
NA,"1101747189693",NA,"H2030",0,535,"+38.4011546","-77.9780634"
NA,"1101747189809",NA,"H2030",0,467,"+38.3980685","-77.9804074"
NA,"1101747189733",NA,"H2030",0,547,"+38.3648087","-77.9759370"
NA,"1101747189922",NA,"H3010",0,23976,"+38.3841403","-77.9026831"
NA,"1101747189845",NA,"H2030",0,10124,"+38.5583853","-78.0387576"
NA,"1101747189084",NA,"H2030",0,1578,"+38.6052922","-78.0497957"
NA,"1101747189133",NA,"H2030",0,2290,"+38.5282119","-78.0218436"
NA,"1101747189159",NA,"H2030",0,2130,"+38.4976471","-78.0051049"
NA,"1101747189305",NA,"H2030",0,1064,"+38.5315494","-77.9968346"
NA,"1101747189375",NA,"H2030",0,2229,"+38.6231793","-78.0007780"
NA,"1101747189388",NA,"H2030",0,2487,"+38.5274181","-78.0515070"
NA,"1101747189509",NA,"H2030",0,25252,"+38.6013458","-78.0097180"
NA,"1101747189552",NA,"H2030",0,439,"+38.5418987","-78.0407241"
NA,"1101747189219",NA,"H2030",0,6797,"+38.4427112","-78.0266298"
NA,"1101747189221",NA,"H2030",0,1939,"+38.4427510","-78.0327853"
NA,"1101747189246",NA,"H2030",0,1797,"+38.4011751","-78.0535618"
NA,"1101747189272",NA,"H2030",0,2607,"+38.3139417","-78.0675912"
NA,"1101747189352",NA,"H2030",0,1571,"+38.4290383","-78.0494883"
NA,"1101747189756",NA,"H2030",0,3055,"+38.3698005","-78.0233999"
NA,"1101747189407",NA,"H2030",0,3159,"+38.4272638","-78.0027450"
NA,"1101747189734",NA,"H2030",0,650,"+38.3676284","-78.0358765"
NA,"1101747189737",NA,"H2030",0,1163,"+38.3682298","-78.1020445"
NA,"1101747189738",NA,"H2030",0,209,"+38.3534435","-78.0309843"
NA,"1101747189674",NA,"H2030",0,4005,"+38.4378261","-78.0916430"
NA,"1101747189743",NA,"H2030",0,4669,"+38.4787562","-77.9818230"
NA,"1101747189457",NA,"H2030",0,301,"+38.4776299","-77.9905144"
NA,"1101747189021",NA,"H2030",0,263,"+38.6411611","-77.9146770"
NA,"1101747189054",NA,"H2030",0,527,"+38.6577305","-77.9768055"
NA,"1101747189055",NA,"H2030",0,3331,"+38.6496749","-77.9493038"
NA,"1101747189071",NA,"H2030",0,2734,"+38.6327165","-77.9736350"
NA,"1101747189102",NA,"H2030",0,1522,"+38.5776807","-78.0271602"
NA,"1101747189826",NA,"H2030",0,2330,"+38.5627359","-77.9683972"
NA,"1101747188665","Rappahannock Riv","H3010",0,171,"+38.5612200","-77.8597871"
NA,"1101747189276",NA,"H2030",0,786,"+38.6802647","-77.9472818"
NA,"1101747189280",NA,"H2030",0,5947,"+38.6268090","-77.9051714"
NA,"1101747189287",NA,"H2030",0,2730,"+38.5957658","-77.9959058"
NA,"1101747189459",NA,"H2030",0,1710,"+38.6903227","-77.9060684"
NA,"1101747189460",NA,"H2030",0,335,"+38.6922717","-77.9393499"
NA,"1101747189478",NA,"H2030",0,332,"+38.6797747","-77.9027768"
NA,"1101747189479",NA,"H2030",0,2242,"+38.6775341","-77.9553776"
NA,"1101747189494",NA,"H2030",0,3462,"+38.6273733","-77.8751285"
NA,"1101747189506",NA,"H2030",0,1096,"+38.6036579","-77.9440200"
NA,"1101747189515",NA,"H2030",0,3644,"+38.5765255","-77.9253019"
NA,"1101747189518",NA,"H2030",0,4244,"+38.5712034","-77.9152598"
NA,"1101747189520",NA,"H2030",0,504,"+38.5710466","-77.9514649"
NA,"1101747189847",NA,"H2030",0,8207,"+38.6535074","-77.9474948"
NA,"1101747189041",NA,"H2030",0,2172,"+38.4854735","-78.0231026"
NA,"1101747189916",NA,"H2030",0,4574,"+38.5343358","-78.0710942"
NA,"1101747189872",NA,"H2030",0,3282,"+38.4680694","-78.0969618"
NA,"1101747189103",NA,"H2030",0,2500,"+38.5707146","-78.0784610"
NA,"1101747189161",NA,"H2030",0,4498,"+38.5089567","-78.0932442"
NA,"1101747189174",NA,"H2030",0,856,"+38.5169721","-78.2132376"
NA,"1101747189222",NA,"H2030",0,407,"+38.4595504","-78.1470954"
NA,"1101747189309",NA,"H2030",0,719,"+38.5343298","-78.1065292"
NA,"1101747189344",NA,"H2030",0,2512,"+38.4589662","-78.1390302"
NA,"1101747189394",NA,"H2030",0,1584,"+38.5115021","-78.1927221"
NA,"1101747189401",NA,"H2030",0,2116,"+38.4705218","-78.1296485"
NA,"1101747189774",NA,"H2030",0,391,"+38.5117870","-78.1895633"
NA,"1101747189567",NA,"H2030",0,488,"+38.5300697","-78.0769967"
NA,"1101747189592",NA,"H2030",0,885,"+38.5101006","-78.1337476"
NA,"1101747189747",NA,"H2030",0,269851,"+38.4615042","-77.8278831"
NA,"1101747189862",NA,"H2030",0,9356,"+38.3854233","-77.9250298"
NA,"1101747189007",NA,"H2030",0,11061,"+38.3928724","-77.8801884"
NA,"1101747189032",NA,"H2030",0,9281,"+38.5227831","-77.9208632"
NA,"1101747189043",NA,"H2030",0,2141,"+38.4154333","-77.6640987"
NA,"1101747189881",NA,"H2030",0,1112,"+38.5025129","-77.8206357"
NA,"1101747189848",NA,"H2030",0,526,"+38.5074975","-77.9254283"
NA,"1101747189886",NA,"H2030",0,323,"+38.5014444","-77.9330534"
NA,"1101747189820",NA,"H2030",0,2828,"+38.4562476","-77.9398867"
NA,"1101747189785",NA,"H2030",0,2039,"+38.4152689","-77.9440440"
NA,"1101747189842",NA,"H2030",0,331,"+38.3895919","-77.8585292"
NA,"1101747189109",NA,"H2030",0,593,"+38.5254797","-77.8309936"
NA,"1101747189137",NA,"H2030",0,866,"+38.4991226","-77.8831893"
NA,"1101747189143",NA,"H2030",0,824,"+38.4847303","-77.8407539"
NA,"1101747189151",NA,"H2030",0,7963,"+38.4882331","-77.8988965"
NA,"1101747189240",NA,"H2030",0,1343,"+38.4075706","-77.9748382"
NA,"1101747189245",NA,"H2030",0,1161,"+38.3945265","-77.9802773"
NA,"1101747189315",NA,"H2030",0,3294,"+38.4741543","-77.8066312"
NA,"1101747189318",NA,"H2030",0,2153,"+38.4741716","-77.8276643"
NA,"1101747189372",NA,"H2030",0,543,"+38.4133522","-77.8338469"
NA,"1101747189382",NA,"H2030",0,333,"+38.5343077","-77.8429409"
NA,"1101747189398",NA,"H2030",0,1374,"+38.4485250","-77.8705978"
NA,"1101747189455",NA,"H2030",0,579,"+38.5282798","-77.9780368"
NA,"1101747189525",NA,"H2030",0,4375,"+38.5469211","-77.8593277"
NA,"1101747189527",NA,"H2030",0,1144,"+38.5497487","-77.8911638"
NA,"1101747189537",NA,"H2030",0,1596,"+38.5447774","-77.9105885"
NA,"1101747189543",NA,"H2030",0,1518,"+38.5228436","-77.8632953"
NA,"1101747189768",NA,"H2030",0,5558,"+38.5061239","-77.9230164"
NA,"1101747189558",NA,"H2030",0,742,"+38.5060258","-77.8597583"
NA,"1101747189559",NA,"H2030",0,808,"+38.5065687","-77.8797468"
NA,"1101747189564",NA,"H2030",0,1167,"+38.4904897","-77.7996408"
NA,"1101747189570",NA,"H2030",0,827,"+38.5082734","-77.9479927"
NA,"1101747189580",NA,"H2030",0,2536,"+38.4751247","-77.8188179"
NA,"1101747189600",NA,"H2030",0,1266,"+38.4488489","-77.7939552"
NA,"1101747189614",NA,"H2030",0,480,"+38.4493138","-77.8215404"
NA,"1101747189615",NA,"H2030",0,921,"+38.4675519","-77.9495328"
NA,"1101747189616",NA,"H2030",0,1037,"+38.4692364","-77.9690904"
NA,"1101747189632",NA,"H2030",0,433,"+38.4429551","-77.9136505"
NA,"1101747189680",NA,"H2030",0,286,"+38.3937869","-77.8463001"
NA,"1101747189908",NA,"H2030",0,447,"+38.4428924","-77.9453532"
NA,"1101747189807",NA,"H2030",0,2330,"+38.3992955","-77.9811040"
NA,"1101747189772",NA,"H2030",0,6554,"+38.3773261","-77.9335329"
NA,"1101747189694",NA,"H2030",0,399,"+38.3846493","-77.8748953"
NA,"1101747189706",NA,"H2030",0,1034,"+38.3928580","-77.9982817"
NA,"1101747189725",NA,"H2030",0,338,"+38.3701740","-77.9790954"
NA,"1101747189806",NA,"H2030",0,1123,"+38.4638071","-78.0064200"
NA,"11029550235709","Briery Branch Reservoir","H2030",0,40070,"+38.4506465","-79.1615257"
NA,"1104690722843","Muddy Crk","H3010",0,95573,"+38.4537017","-78.9874901"
NA,"110802339238",NA,"H2030",0,368,"+38.3621324","-78.8910841"
NA,"110802339331",NA,"H2030",0,189,"+38.3639952","-78.8651259"
NA,"110802339411",NA,"H2030",0,489,"+38.3777646","-79.0212344"
NA,"110802337444","Hone Quarry Reservoir","H2030",0,26733,"+38.4713657","-79.1444780"
NA,"110802339626",NA,"H2030",0,873,"+38.3256267","-78.9445118"
NA,"110802339654",NA,"H2030",0,954,"+38.4400228","-79.0290874"
NA,"110802339427",NA,"H2030",0,759,"+38.4667237","-79.0426705"
NA,"110802338727",NA,"H2030",0,327,"+38.4273712","-79.0532145"
NA,"110802337876",NA,"H2030",0,463,"+38.2900289","-78.8651723"
NA,"110802339149",NA,"H2030",0,783,"+38.3543608","-78.8188262"
NA,"110802339582",NA,"H2030",0,329,"+38.3845461","-79.0413243"
NA,"110802337508",NA,"H2030",0,665,"+38.3237936","-78.8937862"
NA,"110802339082",NA,"H2030",0,768,"+38.3151772","-78.8794571"
NA,"110802337871",NA,"H2030",0,180,"+38.3275834","-78.8822100"
NA,"110802338158",NA,"H2030",0,598,"+38.3276808","-78.8545569"
NA,"110802338318",NA,"H2030",0,304,"+38.3300346","-78.8497239"
NA,"110802337950",NA,"H2030",0,1084,"+38.3442070","-78.9826366"
NA,"110802339008",NA,"H2030",0,405,"+38.3377968","-78.9287581"
NA,"110802337890",NA,"H2030",0,131,"+38.3373114","-78.8655105"
NA,"110802339606",NA,"H2030",0,1331,"+38.3954933","-79.0258891"
NA,"110802339208",NA,"H2030",0,1127,"+38.4190235","-79.0453647"
NA,"110802339551",NA,"H2030",0,326,"+38.4424625","-78.9788712"
NA,"110802338460",NA,"H2030",0,362,"+38.3377173","-78.8334453"
NA,"110802338801",NA,"H2030",0,207,"+38.3418491","-78.8410338"
NA,"110802338536",NA,"H2030",0,948,"+38.3475545","-78.8059294"
NA,"110802338269",NA,"H2030",0,1627,"+38.3660632","-78.9902371"
NA,"110802337553",NA,"H2030",0,781,"+38.3531439","-78.9873955"
NA,"110802338319",NA,"H2030",0,736,"+38.3538429","-78.8801925"
NA,"110802338633",NA,"H2030",0,448,"+38.3624299","-78.8816924"
NA,"110802337976",NA,"H2030",0,625,"+38.3525062","-78.8106330"
NA,"110802339550",NA,"H2030",0,709,"+38.4747651","-79.0464442"
NA,"110802338611",NA,"H2030",0,592,"+38.3745454","-79.0382596"
NA,"110802338849",NA,"H2030",0,179,"+38.3751602","-78.9974916"
NA,"110802338762",NA,"H2030",0,934,"+38.3759414","-79.0057761"
NA,"110802338922",NA,"H2030",0,512,"+38.3741157","-78.9150140"
NA,"110802338361",NA,"H2030",0,417,"+38.3874840","-78.8451554"
NA,"110802338286",NA,"H2030",0,1087,"+38.4085717","-79.0284764"
NA,"110802337538",NA,"H2030",0,146,"+38.4013247","-78.9846688"
NA,"110802337932",NA,"H2030",0,423,"+38.4023150","-78.9568243"
NA,"110802338926",NA,"H2030",0,677,"+38.3998446","-78.9364813"
NA,"110802339010",NA,"H2030",0,558,"+38.4117239","-78.9929268"
NA,"110802339052",NA,"H2030",0,809,"+38.4147020","-78.9565019"
NA,"110802338092",NA,"H2030",0,251,"+38.4200753","-78.9642015"
NA,"110802338742",NA,"H2030",0,337,"+38.4232890","-78.9537388"
NA,"110802339021",NA,"H2030",0,1890,"+38.4217120","-78.9402477"
NA,"110802338063",NA,"H2030",0,975,"+38.3099404","-78.8499385"
NA,"110802338132",NA,"H2030",0,970,"+38.3102056","-78.8583726"
NA,"110802338465",NA,"H2030",0,1843,"+38.2997180","-78.8485652"
NA,"110802338105",NA,"H2030",0,412,"+38.3166229","-78.9197632"
NA,"110802338343",NA,"H2030",0,314,"+38.3157658","-78.8933814"
NA,"110802338946",NA,"H2030",0,1518,"+38.3193512","-78.8336074"
NA,"110802337609",NA,"H2030",0,803,"+38.3222093","-78.8312296"
NA,"110802337860",NA,"H2030",0,3081,"+38.3325744","-78.8668979"
NA,"110802338149",NA,"H2030",0,290,"+38.3321569","-78.8204862"
NA,"110802338424",NA,"H2030",0,2375,"+38.3640022","-78.9868140"
NA,"110802338747",NA,"H2030",0,597,"+38.4344449","-79.0017534"
NA,"110802338686",NA,"H2030",0,726,"+38.4438616","-79.0077776"
NA,"110802338655",NA,"H2030",0,2030,"+38.4487540","-78.9785159"
NA,"110802338920",NA,"H2030",0,164,"+38.4471056","-78.9650688"
NA,"110802338084",NA,"H2030",0,2960,"+38.4550916","-78.9731032"
NA,"110802338959",NA,"H2030",0,277,"+38.4634307","-78.9877032"
NA,"110802337656",NA,"H2030",0,391,"+38.3838563","-79.0096643"
NA,"110802338553",NA,"H2030",0,1364,"+38.4071729","-78.8773450"
NA,"110802337704",NA,"H2030",0,742,"+38.4105319","-79.0000059"
NA,"110802338895",NA,"H2030",0,746,"+38.4374926","-79.0729485"
NA,"110802337577",NA,"H2030",0,1572,"+38.4378610","-78.9612495"
NA,"110802337844",NA,"H2030",0,515,"+38.4551807","-79.0522075"
NA,"110802338522",NA,"H2030",0,310,"+38.4566135","-79.0392466"
NA,"110802338307",NA,"H2030",0,851,"+38.3121121","-78.8763974"
NA,"110802337877",NA,"H2030",0,470,"+38.4450757","-79.0355947"
NA,"110802339202",NA,"H2030",0,606,"+38.4884246","-78.9074069"
NA,"110802339293",NA,"H2030",0,1947,"+38.4010639","-78.7957160"
NA,"110802339558",NA,"H2030",0,3082,"+38.4693555","-78.9309466"
NA,"110802339341",NA,"H2030",0,506,"+38.4699356","-78.9164315"
NA,"110802339369",NA,"H2030",0,326,"+38.4758883","-78.9466562"
NA,"110802339332",NA,"H2030",0,818,"+38.4986300","-78.9787737"
NA,"110802339328",NA,"H2030",0,9518,"+38.5034115","-78.9123887"
NA,"110802337505",NA,"H2030",0,410,"+38.4173219","-78.8156979"
NA,"110802339019",NA,"H2030",0,230,"+38.4221423","-78.7864109"
NA,"110802339087",NA,"H2030",0,542,"+38.4385548","-78.7797551"
NA,"110802338930",NA,"H2030",0,1600,"+38.4393054","-78.7768358"
NA,"110802338554",NA,"H2030",0,1914,"+38.4418047","-78.7663246"
NA,"110802337494",NA,"H2030",0,736,"+38.4446322","-78.7596332"
NA,"110802338942",NA,"H2030",0,554,"+38.4701828","-78.9929304"
NA,"110802338918",NA,"H2030",0,272,"+38.4663973","-78.9532945"
NA,"110802338474",NA,"H2030",0,586,"+38.4545681","-78.7762993"
NA,"110802339037",NA,"H2030",0,886,"+38.4837985","-78.9627663"
NA,"110802337933",NA,"H2030",0,265,"+38.4940560","-78.8953337"
NA,"110802338225",NA,"H2030",0,1009,"+38.4602660","-78.9101576"
NA,"110802338493",NA,"H2030",0,1594,"+38.4671017","-78.8960331"
NA,"110802339122",NA,"H2030",0,242,"+38.5778582","-79.0553893"
NA,"110802337458",NA,"H2030",0,358,"+38.5770710","-79.0298579"
NA,"110802338599",NA,"H2030",0,3584,"+38.6263237","-79.1421257"
NA,"110802339178",NA,"H2030",0,2862,"+38.4789153","-78.9420660"
NA,"1104690736594","Shoemaker Riv","H3010",0,107689,"+38.6324892","-78.9016309"
NA,"110802339321",NA,"H2030",0,193,"+38.2531506","-78.8182775"
NA,"110802337897",NA,"H2030",0,5781,"+38.2922440","-78.7804760"
NA,"110802339306",NA,"H2030",0,3065,"+38.3399123","-78.7242347"
NA,"110802339256",NA,"H2030",0,16875,"+38.6655963","-79.0257800"
NA,"1109094378048","North Fork Shenandoah Riv","H3010",0,518752,"+38.6454708","-78.7395696"
NA,"110802338219",NA,"H2030",0,1201,"+38.5565774","-78.8249967"
NA,"110802338580",NA,"H2030",0,5300,"+38.5152831","-78.7783963"
NA,"110802339466",NA,"H2030",0,998,"+38.4610239","-78.8261809"
NA,"110802339374",NA,"H2030",0,559,"+38.4653053","-78.7468279"
NA,"110802339299",NA,"H2030",0,1528,"+38.5069231","-78.8588584"
NA,"110802339573",NA,"H2030",0,659,"+38.5255953","-78.8308278"
NA,"110802339615",NA,"H2030",0,418,"+38.5116805","-78.7933118"
NA,"110802339379",NA,"H2030",0,1842,"+38.5328932","-78.8397554"
NA,"110802338069",NA,"H2030",0,4913,"+38.4676650","-78.8341554"
NA,"110802338896",NA,"H2030",0,480,"+38.4696120","-78.8142340"
NA,"110802338428",NA,"H2030",0,605,"+38.4573914","-78.7635510"
NA,"110802339376",NA,"H2030",0,514,"+38.5581437","-78.8109139"
NA,"110802339358",NA,"H2030",0,436,"+38.5503110","-78.7957441"
NA,"110802339357",NA,"H2030",0,1987,"+38.5803872","-78.8331224"
NA,"110802338646",NA,"H2030",0,320,"+38.4818063","-78.8504059"
NA,"110802338026",NA,"H2030",0,817,"+38.4794367","-78.8250693"
NA,"110802338330",NA,"H2030",0,347,"+38.4887310","-78.8262325"
NA,"110802338595",NA,"H2030",0,547,"+38.4863069","-78.7832435"
NA,"110802338358",NA,"H2030",0,451,"+38.4719078","-78.7601169"
NA,"110802338859",NA,"H2030",0,192,"+38.4873283","-78.7262501"
NA,"110802337805",NA,"H2030",0,422,"+38.5051345","-78.8879233"
NA,"110802339050",NA,"H2030",0,282,"+38.4927095","-78.8289803"
NA,"110802338511",NA,"H2030",0,468,"+38.4999203","-78.8106044"
NA,"110802338001",NA,"H2030",0,1359,"+38.5168804","-78.8796096"
NA,"110802339095",NA,"H2030",0,178,"+38.5140768","-78.8080833"
NA,"110802337847",NA,"H2030",0,196,"+38.5310875","-78.9231323"
NA,"110802338293",NA,"H2030",0,1127,"+38.5352736","-78.9254318"
NA,"110802338518",NA,"H2030",0,324,"+38.5482931","-78.9137490"
NA,"110802338067",NA,"H2030",0,4879,"+38.4787177","-78.8370417"
NA,"110802338206",NA,"H2030",0,281,"+38.5090689","-78.9126332"
NA,"110802337770",NA,"H2030",0,257,"+38.5146725","-78.8368495"
NA,"110802338441",NA,"H2030",0,464,"+38.5780011","-78.8958754"
NA,"110802337946",NA,"H2030",0,228,"+38.6411004","-78.9206668"
NA,"110802338724",NA,"H2030",0,189,"+38.5605559","-78.8526434"
NA,"110802338423",NA,"H2030",0,224,"+38.5643749","-78.8234212"
NA,"110802337691",NA,"H2030",0,625,"+38.5831439","-78.9137496"
NA,"110802337953",NA,"H2030",0,606,"+38.5801569","-78.8492128"
NA,"110802339538",NA,"H2030",0,289,"+38.4281837","-78.6583497"
NA,"110802339179",NA,"H2030",0,15062,"+38.2866295","-78.8066334"
NA,"110802339517",NA,"H2030",0,1053,"+38.5232187","-78.7439385"
NA,"110802339635",NA,"H2030",0,166,"+38.5497880","-78.9025054"
NA,"110802338897",NA,"H2030",0,579,"+38.5130648","-78.9068996"
NA,"110802338342",NA,"H2030",0,886,"+38.5843280","-78.8489875"
NA,"110802339547",NA,"H2030",0,1081,"+38.5704197","-78.8105623"
NA,"110802339261",NA,"H2030",0,203,"+38.6696483","-78.7613086"
NA,"110802337711",NA,"H2030",0,320,"+38.6611667","-78.7452338"
NA,"110802339477",NA,"H2030",0,1293,"+38.6707761","-78.8049406"
NA,"110802339491",NA,"H2030",0,21101,"+38.4150429","-78.5834994"
NA,"110802339546",NA,"H2030",0,1314,"+38.4312619","-78.6847552"
NA,"110802339569",NA,"H2030",0,467,"+38.4461881","-78.5684505"
NA,"110802339301",NA,"H2030",0,977,"+38.5468998","-78.7738060"
NA,"110802337823",NA,"H2030",0,557,"+38.6298834","-78.7071429"
NA,"110802338034",NA,"H2030",0,3913,"+38.5279647","-78.7084864"
NA,"110802338429",NA,"H2030",0,233,"+38.5332079","-78.7307018"
NA,"110802337868",NA,"H2030",0,290,"+38.5439106","-78.7428701"
NA,"110802338887","Smith Crk","H3010",0,25,"+38.5937087","-78.6939277"
NA,"110802338715",NA,"H2030",0,1397,"+38.5611535","-78.7544557"
NA,"110802337930",NA,"H2030",0,1472,"+38.5846096","-78.8183255"
NA,"110802338329",NA,"H2030",0,434,"+38.5772680","-78.7737649"
NA,"110802337453",NA,"H2030",0,543,"+38.5804733","-78.7403823"
NA,"110802337926",NA,"H2030",0,1545,"+38.5881858","-78.7188224"
NA,"110802338894",NA,"H2030",0,311,"+38.5947058","-78.7200983"
NA,"110802338676",NA,"H2030",0,278,"+38.5972335","-78.7243030"
NA,"110802337992",NA,"H2030",0,286,"+38.6078584","-78.6715950"
NA,"110802337774",NA,"H2030",0,630,"+38.6153638","-78.8501803"
NA,"110802337496",NA,"H2030",0,868,"+38.6113946","-78.7733560"
NA,"110802337591",NA,"H2030",0,175,"+38.6150898","-78.7223151"
NA,"1104689803915","Middle Riv","H3010",0,995,"+38.2782292","-78.8539834"
NA,"110802338119",NA,"H2030",0,556,"+38.3814949","-78.7431162"
NA,"110802337723",NA,"H2030",0,518,"+38.2667123","-78.8364718"
NA,"110802337895",NA,"H2030",0,554,"+38.2542657","-78.8159815"
NA,"110802338475",NA,"H2030",0,1898,"+38.2568360","-78.8134071"
NA,"110802338667",NA,"H2030",0,2209,"+38.2855608","-78.8114273"
NA,"110802339486",NA,"H2030",0,522,"+38.3269582","-78.7637244"
NA,"110802338760",NA,"H2030",0,2018,"+38.2784965","-78.7851587"
NA,"110802338484",NA,"H2030",0,317,"+38.2925574","-78.8345051"
NA,"110802337466",NA,"H2030",0,841,"+38.2904407","-78.8280902"
NA,"110802338284",NA,"H2030",0,311,"+38.3131703","-78.7926305"
NA,"110802338510",NA,"H2030",0,2865,"+38.3155485","-78.7568017"
NA,"110802338731",NA,"H2030",0,444,"+38.3175490","-78.7534435"
NA,"110802337768",NA,"H2030",0,402,"+38.3280132","-78.7539521"
NA,"110802337922",NA,"H2030",0,1761,"+38.5491140","-78.7580866"
NA,"110802338332",NA,"H2030",0,894,"+38.5636767","-78.7751140"
NA,"110802338784",NA,"H2030",0,1412,"+38.5601726","-78.7673157"
NA,"110802337451",NA,"H2030",0,267,"+38.6333608","-78.7438141"
NA,"110802337901",NA,"H2030",0,808,"+38.6470040","-78.7462142"
NA,"110802338006",NA,"H2030",0,891,"+38.6340401","-78.7159861"
NA,"110802337804",NA,"H2030",0,1349,"+38.6349737","-78.6988104"
NA,"110802338835",NA,"H2030",0,1050,"+38.6345852","-78.6861942"
NA,"110802337635",NA,"H2030",0,453,"+38.6597467","-78.7954737"
NA,"110802338585",NA,"H2030",0,1520,"+38.6628685","-78.7608171"
NA,"110802338579",NA,"H2030",0,1328,"+38.6885686","-78.9223076"
NA,"110802338078",NA,"H2030",0,466,"+38.6777570","-78.7833544"
NA,"110802337909",NA,"H2030",0,403,"+38.6895765","-78.7697712"
NA,"110802338957",NA,"H2030",0,6600,"+38.6735470","-78.7563535"
NA,"110802338788",NA,"H2030",0,609,"+38.7524498","-78.9787619"
NA,"110802339065",NA,"H2030",0,184,"+38.7614883","-78.9605885"
NA,"110802338368",NA,"H2030",0,274,"+38.7678816","-78.9436396"
NA,"110802338432",NA,"H2030",0,957,"+38.6210461","-78.8738812"
NA,"110802337539",NA,"H2030",0,5755,"+38.6189103","-78.7003118"
NA,"110802338662",NA,"H2030",0,44,"+38.6502636","-78.8358521"
NA,"110802339106",NA,"H2030",0,488,"+38.7774944","-78.9684289"
NA,"110802337595",NA,"H2030",0,837,"+38.7950583","-78.9652553"
NA,"110802337657",NA,"H2030",0,7951,"+38.3454229","-78.7153777"
NA,"110802337750",NA,"H2030",0,351,"+38.3483672","-78.5809900"
NA,"110802338791",NA,"H2030",0,631,"+38.3592065","-78.7605233"
NA,"110802338243",NA,"H2030",0,1438,"+38.3636579","-78.7628188"
NA,"110802338873",NA,"H2030",0,1971,"+38.3640217","-78.6382958"
NA,"110802338627",NA,"H2030",0,348,"+38.3784035","-78.6516958"
NA,"110802338235",NA,"H2030",0,251,"+38.3866899","-78.6332156"
NA,"110802338947",NA,"H2030",0,344,"+38.3886886","-78.6291608"
NA,"110802338653",NA,"H2030",0,719,"+38.3775912","-78.5939721"
NA,"110802338875",NA,"H2030",0,957,"+38.4296113","-78.6434363"
NA,"110802338437",NA,"H2030",0,559,"+38.4204009","-78.6157937"
NA,"110802339056",NA,"H2030",0,347,"+38.4282289","-78.5912931"
NA,"110802338539",NA,"H2030",0,1905,"+38.2561089","-78.8166644"
NA,"110802338185",NA,"H2030",0,9248,"+38.2718443","-78.7923401"
NA,"110802337962",NA,"H2030",0,2625,"+38.4289651","-78.5861717"
NA,"110802337493",NA,"H2030",0,4685,"+38.4275520","-78.5686357"
NA,"110802338350",NA,"H2030",0,729,"+38.4246423","-78.5196928"
NA,"110802338188",NA,"H2030",0,861,"+38.4404479","-78.6569515"
NA,"110802337563",NA,"H2030",0,1771,"+38.4458804","-78.6096484"
NA,"110802337835",NA,"H2030",0,1440,"+38.4457566","-78.5857374"
NA,"110802338869",NA,"H2030",0,1571,"+38.3754298","-78.7157448"
NA,"110802338737",NA,"H2030",0,324,"+38.4608875","-78.6509482"
NA,"110802339058",NA,"H2030",0,2306,"+38.4531538","-78.6403128"
NA,"110802338621",NA,"H2030",0,1112,"+38.4757211","-78.6399342"
NA,"110802337642",NA,"H2030",0,925,"+38.3658553","-78.7570546"
NA,"110802338526",NA,"H2030",0,405,"+38.3936644","-78.7294132"
NA,"110802338360",NA,"H2030",0,199,"+38.4000901","-78.7065211"
NA,"110802338773",NA,"H2030",0,1388,"+38.4334082","-78.6495420"
NA,"110802338643",NA,"H2030",0,687,"+38.4832630","-78.6425025"
NA,"110802339524",NA,"H2030",0,382,"+38.2697174","-78.8000742"
NA,"110802338136",NA,"H2030",0,2288,"+38.3664617","-78.7650633"
NA,"110802339399",NA,"H2030",0,629,"+38.6539953","-78.8319151"
NA,"110802339162",NA,"H2030",0,1237,"+38.6715181","-78.7711349"
NA,"110802339599",NA,"H2030",0,1072,"+38.5196049","-78.7132701"
NA,"110802339300",NA,"H2030",0,757,"+38.5479486","-78.7716274"
NA,"110802338492",NA,"H2030",0,794,"+38.5676046","-78.7586393"
NA,"110802337503",NA,"H2030",0,809,"+38.5876299","-78.8169103"
